0.03																																																																																																				
0.03																																																																																																				
8032.344759	8095.683557	8300.477894	8640.90313	8777.765524	8952.671138	9021.135618	9144.185296	9194.343766	9149.710383	9163.223547	9208.522603	9386.55688	9541.958271	10047.07104	10069.23795	9883.615002	9643.373572	9537.864382	9519.791356	9644.771485	9829.362643	10174.91356	9884.979632	9989.889717	9891.869349	9955.307998	10208.53005	10713.17685	11149.99155	11429.97367	11717.34476	11707.65922	11368.66518	10815.15797	10291.77248	10062.44809	9983.199702	9751.711873	9660.681073	9787.491803	9618.810233	9907.579235	9573.44461	9227.194734	9081.312469	8650.621957	8659.47541	8594.871833	8584.354198	8968.813711	9262.442126	9466.004968	8879.247392	8662.93691	8691.494287	8857.38003	9167.650273	9366.087432	9156.733234	9150.209637	8988.118231	9052.721808	8747.444113	8492.15847	8329.135122	8078.609041	7625.818182	7336.716344	6803.012916	6521.200199	6164.599106	5910.145554	5535.404868	5221.972678	4844.436165	4065.631893	3551.965226	3357.455539	3197.361153	2930.193244	2577.253353	2388.60159	2141.470442	1952.419275	1760.239444	1565.563338	1415.620467	1217.915549	1042.810233	924.9195231	748.5827124	641.7421759	535.9334327	453.2568306	359.7297566	280.880775	216.4769001	166.9841033	114.9950323	245.0342772
31410.06458	31657.74764	32458.5852	33789.8003	34324.99354	35008.95281	35276.67958	35757.85892	35954.00099	35779.46448	35832.307	36009.4466	36705.64034	37313.32936	39288.54645	39375.22901	38649.36016	37709.90859	37297.32042	37226.6468	37715.37506	38437.20914	39788.46796	38654.69647	39064.94188	38681.63835	38929.71187	39919.9235	41893.31843	43601.45951	44696.31495	45820.06458	45782.18977	44456.57129	42292.11028	40245.43865	39348.6776	39038.78092	38133.55986	37777.58867	38273.47541	37613.85494	38743.07104	37436.45504	36082.46299	35511.99801	33827.80527	33862.42623	33609.79732	33568.66865	35072.0775	36220.29608	37016.31793	34721.83308	33875.96225	33987.63438	34636.32191	35849.61749	36625.59563	35806.92697	35781.41679	35147.56682	35400.19573	34206.42325	33208.14208	32570.64779	31590.97864	29820.36364	28689.846	26602.82663	25500.81272	24106.34277	23111.31545	21645.91157	20420.25137	18943.91456	15898.44113	13889.77447	13129.1545	12503.11376	11458.36761	10078.21461	9340.501739	8374.108296	7634.833582	6883.324391	6122.053651	5535.709886	4762.595132	4077.854943	3616.849478	2927.293592	2509.499255	2095.739692	1772.437158	1406.704421	1098.369598	846.5216095	652.982613	449.6820666	958.1937407
41000.92399	41324.23547	42369.60358	44107.29657	44805.9076	45698.70939	46048.1848	46676.28912	46932.32191	46704.4918	46773.46945	47004.69747	47913.46945	48706.71237	51285.04918	51398.1997	50450.69151	49224.3845	48685.8152	48593.56185	49231.52012	50173.76155	51937.61848	50457.65723	50993.16841	50492.82563	50816.6468	52109.21311	54685.17139	56914.88227	58344.04471	59810.92399	59761.48435	58031.09687	55205.73174	52534.12221	51363.54098	50959.01937	49777.39493	49312.73025	49960.03279	49099.00149	50573.01639	48867.43368	47100.00894	46355.35618	44156.90611	44202.09836	43872.33085	43818.64382	45781.10879	47279.92846	48319.01043	45323.91952	44219.76751	44365.538	45212.29806	46796.06557	47808.98361	46740.33979	46707.04024	45879.64829	46209.4158	44651.13264	43348.03279	42515.88376	41237.07899	38925.81818	37450.10432	34725.82712	33287.32042	31467.05812	30168.20566	28255.35022	26655.44262	24728.31595	20752.92697	18130.92697	17138.05663	16320.85842	14957.10581	13155.53204	12192.56334	10931.08793	9966.080477	8985.102832	7991.38301	7226.002981	6216.822653	5323.00149	4721.230999	3821.123696	3275.758569	2735.660209	2313.639344	1836.232489	1433.749627	1105.00149	852.366617	586.9895678	1250.771982
26814.44444	27025.88889	27709.55556	28846	29302.88889	29886.77778	30115.33333	30526.11111	30693.55556	30544.55556	30589.66667	30740.88889	31335.22222	31854	33540.22222	33614.22222	32994.55556	32192.55556	31840.33333	31780	32197.22222	32813.44444	33967	32999.11111	33349.33333	33022.11111	33233.88889	34079.22222	35763.88889	37222.11111	38156.77778	39116.11111	39083.77778	37952.11111	36104.33333	34357.11111	33591.55556	33327	32554.22222	32250.33333	32673.66667	32110.55556	33074.55556	31959.11111	30803.22222	30316.22222	28878.44444	28908	28692.33333	28657.22222	29940.66667	30920.88889	31600.44444	29641.66667	28919.55556	29014.88889	29568.66667	30604.44444	31266.88889	30568	30546.22222	30005.11111	30220.77778	29201.66667	28349.44444	27805.22222	26968.88889	25457.33333	24492.22222	22710.55556	21769.77778	20579.33333	19729.88889	18478.88889	17432.55556	16172.22222	13572.33333	11857.55556	11208.22222	10673.77778	9781.888889	8603.666667	7973.888889	7148.888889	6517.777778	5876.222222	5226.333333	4725.777778	4065.777778	3481.222222	3087.666667	2499	2142.333333	1789.111111	1513.111111	1200.888889	937.6666667	722.6666667	557.4444444	383.8888889	818
26814.44444	27025.88889	27709.55556	28846	29302.88889	29886.77778	30115.33333	30526.11111	30693.55556	30544.55556	30589.66667	30740.88889	31335.22222	31854	33540.22222	33614.22222	32994.55556	32192.55556	31840.33333	31780	32197.22222	32813.44444	33967	32999.11111	33349.33333	33022.11111	33233.88889	34079.22222	35763.88889	37222.11111	38156.77778	39116.11111	39083.77778	37952.11111	36104.33333	34357.11111	33591.55556	33327	32554.22222	32250.33333	32673.66667	32110.55556	33074.55556	31959.11111	30803.22222	30316.22222	28878.44444	28908	28692.33333	28657.22222	29940.66667	30920.88889	31600.44444	29641.66667	28919.55556	29014.88889	29568.66667	30604.44444	31266.88889	30568	30546.22222	30005.11111	30220.77778	29201.66667	28349.44444	27805.22222	26968.88889	25457.33333	24492.22222	22710.55556	21769.77778	20579.33333	19729.88889	18478.88889	17432.55556	16172.22222	13572.33333	11857.55556	11208.22222	10673.77778	9781.888889	8603.666667	7973.888889	7148.888889	6517.777778	5876.222222	5226.333333	4725.777778	4065.777778	3481.222222	3087.666667	2499	2142.333333	1789.111111	1513.111111	1200.888889	937.6666667	722.6666667	557.4444444	383.8888889	818
26814.44444	27025.88889	27709.55556	28846	29302.88889	29886.77778	30115.33333	30526.11111	30693.55556	30544.55556	30589.66667	30740.88889	31335.22222	31854	33540.22222	33614.22222	32994.55556	32192.55556	31840.33333	31780	32197.22222	32813.44444	33967	32999.11111	33349.33333	33022.11111	33233.88889	34079.22222	35763.88889	37222.11111	38156.77778	39116.11111	39083.77778	37952.11111	36104.33333	34357.11111	33591.55556	33327	32554.22222	32250.33333	32673.66667	32110.55556	33074.55556	31959.11111	30803.22222	30316.22222	28878.44444	28908	28692.33333	28657.22222	29940.66667	30920.88889	31600.44444	29641.66667	28919.55556	29014.88889	29568.66667	30604.44444	31266.88889	30568	30546.22222	30005.11111	30220.77778	29201.66667	28349.44444	27805.22222	26968.88889	25457.33333	24492.22222	22710.55556	21769.77778	20579.33333	19729.88889	18478.88889	17432.55556	16172.22222	13572.33333	11857.55556	11208.22222	10673.77778	9781.888889	8603.666667	7973.888889	7148.888889	6517.777778	5876.222222	5226.333333	4725.777778	4065.777778	3481.222222	3087.666667	2499	2142.333333	1789.111111	1513.111111	1200.888889	937.6666667	722.6666667	557.4444444	383.8888889	818
26814.44444	27025.88889	27709.55556	28846	29302.88889	29886.77778	30115.33333	30526.11111	30693.55556	30544.55556	30589.66667	30740.88889	31335.22222	31854	33540.22222	33614.22222	32994.55556	32192.55556	31840.33333	31780	32197.22222	32813.44444	33967	32999.11111	33349.33333	33022.11111	33233.88889	34079.22222	35763.88889	37222.11111	38156.77778	39116.11111	39083.77778	37952.11111	36104.33333	34357.11111	33591.55556	33327	32554.22222	32250.33333	32673.66667	32110.55556	33074.55556	31959.11111	30803.22222	30316.22222	28878.44444	28908	28692.33333	28657.22222	29940.66667	30920.88889	31600.44444	29641.66667	28919.55556	29014.88889	29568.66667	30604.44444	31266.88889	30568	30546.22222	30005.11111	30220.77778	29201.66667	28349.44444	27805.22222	26968.88889	25457.33333	24492.22222	22710.55556	21769.77778	20579.33333	19729.88889	18478.88889	17432.55556	16172.22222	13572.33333	11857.55556	11208.22222	10673.77778	9781.888889	8603.666667	7973.888889	7148.888889	6517.777778	5876.222222	5226.333333	4725.777778	4065.777778	3481.222222	3087.666667	2499	2142.333333	1789.111111	1513.111111	1200.888889	937.6666667	722.6666667	557.4444444	383.8888889	818
26814.44444	27025.88889	27709.55556	28846	29302.88889	29886.77778	30115.33333	30526.11111	30693.55556	30544.55556	30589.66667	30740.88889	31335.22222	31854	33540.22222	33614.22222	32994.55556	32192.55556	31840.33333	31780	32197.22222	32813.44444	33967	32999.11111	33349.33333	33022.11111	33233.88889	34079.22222	35763.88889	37222.11111	38156.77778	39116.11111	39083.77778	37952.11111	36104.33333	34357.11111	33591.55556	33327	32554.22222	32250.33333	32673.66667	32110.55556	33074.55556	31959.11111	30803.22222	30316.22222	28878.44444	28908	28692.33333	28657.22222	29940.66667	30920.88889	31600.44444	29641.66667	28919.55556	29014.88889	29568.66667	30604.44444	31266.88889	30568	30546.22222	30005.11111	30220.77778	29201.66667	28349.44444	27805.22222	26968.88889	25457.33333	24492.22222	22710.55556	21769.77778	20579.33333	19729.88889	18478.88889	17432.55556	16172.22222	13572.33333	11857.55556	11208.22222	10673.77778	9781.888889	8603.666667	7973.888889	7148.888889	6517.777778	5876.222222	5226.333333	4725.777778	4065.777778	3481.222222	3087.666667	2499	2142.333333	1789.111111	1513.111111	1200.888889	937.6666667	722.6666667	557.4444444	383.8888889	818
26814.44444	27025.88889	27709.55556	28846	29302.88889	29886.77778	30115.33333	30526.11111	30693.55556	30544.55556	30589.66667	30740.88889	31335.22222	31854	33540.22222	33614.22222	32994.55556	32192.55556	31840.33333	31780	32197.22222	32813.44444	33967	32999.11111	33349.33333	33022.11111	33233.88889	34079.22222	35763.88889	37222.11111	38156.77778	39116.11111	39083.77778	37952.11111	36104.33333	34357.11111	33591.55556	33327	32554.22222	32250.33333	32673.66667	32110.55556	33074.55556	31959.11111	30803.22222	30316.22222	28878.44444	28908	28692.33333	28657.22222	29940.66667	30920.88889	31600.44444	29641.66667	28919.55556	29014.88889	29568.66667	30604.44444	31266.88889	30568	30546.22222	30005.11111	30220.77778	29201.66667	28349.44444	27805.22222	26968.88889	25457.33333	24492.22222	22710.55556	21769.77778	20579.33333	19729.88889	18478.88889	17432.55556	16172.22222	13572.33333	11857.55556	11208.22222	10673.77778	9781.888889	8603.666667	7973.888889	7148.888889	6517.777778	5876.222222	5226.333333	4725.777778	4065.777778	3481.222222	3087.666667	2499	2142.333333	1789.111111	1513.111111	1200.888889	937.6666667	722.6666667	557.4444444	383.8888889	818
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
