 478.08 	 462.41 	 498.62 	 620.60 	 577.67 
 419.12 	 435.06 	 447.00 	 596.86 	 748.98 
 116.86 	 84.75 	 96.32 	 112.59 	 139.32 
 11.20 	 10.78 	 13.57 	 15.89 	 22.73 
 8,193.56 	 8,336.27 	 8,644.50 	 9,226.52 	 8,874.80 
 9,531.72 	 9,959.02 	 11,118.85 	 11,936.97 	 10,550.70 
 1,719.21 	 2,152.58 	 2,316.90 	 2,461.02 	 2,199.15 
 167.66 	 188.79 	 213.96 	 216.02 	 169.77 
 8,193.56 	 8,336.27 	 8,644.50 	 9,226.52 	 8,874.80 
 9,531.72 	 9,959.02 	 11,118.85 	 11,936.97 	 10,550.70 
 1,719.21 	 2,152.58 	 2,316.90 	 2,461.02 	 2,199.15 
 167.66 	 188.79 	 213.96 	 216.02 	 169.77 
 1,400.12 	 1,348.72 	 1,386.83 	 1,569.23 	 1,506.18 
 619.52 	 634.41 	 673.57 	 819.30 	 840.64 
 42.41 	 45.43 	 53.31 	 59.21 	 67.51 
 1.51 	 1.62 	 2.02 	 2.25 	 2.52 
0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000
0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000
0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000
0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000
0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000
0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000
0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000
0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000
71.732695401884	67.360670822476	67.968837955266	72.728363506682	74.959600091209
96.211592242496	102.585718972648	102.061219042437	116.740142157204	178.312371107923
30.263086786821	23.475546859659	25.549762721338	26.579288570039	40.366057114230
1.844142330308	2.098968743094	2.475846047780	3.004281322352	4.257270557870
1229.394394577900	1214.373361520950	1178.363350324100	1081.257996195800	1151.614360664720
2188.065605964620	2348.285327653140	2538.720168043230	2334.740747323790	2511.840553397530
445.202800914303	596.287720816030	614.571852336138	580.955331062748	637.156366827109
27.606621534588	36.764030342648	39.042171067301	40.841333782487	31.793658847068
1229.394394577900	1214.373361520950	1178.363350324100	1081.257996195800	1151.614360664720
2188.065605964620	2348.285327653140	2538.720168043230	2334.740747323790	2511.840553397530
445.202800914303	596.287720816030	614.571852336138	580.955331062748	637.156366827110
27.606621534588	36.764030342648	39.042171067301	40.841333782487	31.793658847068
190.257765888210	191.003001127892	187.145925005480	202.125196032559	212.197873247069
144.834568461759	145.315320151001	151.953624862691	169.950262720470	197.934095010715
18.617636657846	19.898264382268	21.308187007627	22.639359607273	28.185790873060
0.787679368066	0.629936140224	0.970034514574	0.777301111611	1.078874045283
0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000
0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000
0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000
0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000
0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000
0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000
0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000
0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000
93.542252173502	93.644002849016	96.986923178889	118.453018924365	116.810068934631
111.956705592704	123.449020001045	122.404919424418	143.266174970483	196.286243543247
35.190143764246	26.867613408616	30.621152932574	32.040907184671	43.794737312336
2.824066395829	2.761585863677	3.209864527016	3.444717500649	5.286172189322
1603.178576156990	1688.207393684290	1681.444602744560	1761.049853318030	1794.568710234270
2546.144504573540	2825.866263694130	3044.759219280580	2865.247293997440	2765.033875902990
517.685148206437	682.447487122034	736.558647674759	700.332358105479	691.276228270473
42.275984286507	48.369956351212	50.617072931080	46.828789362588	39.477583796854
1603.178576156990	1688.207393684290	1681.444602744560	1761.049853318030	1794.568710234270
2546.144504573540	2825.866263694130	3044.759219280580	2865.247293997440	2765.033875902990
517.685148206437	682.447487122034	736.558647674759	700.332358105479	691.276228270473
42.275984286507	48.369956351212	50.617072931080	46.828789362588	39.477583796854
301.729927489455	317.160115251668	335.367380170505	389.580679110635	372.974113944697
210.910000192348	233.856630199265	249.101355735744	281.269436420570	291.910117336148
23.857350999293	27.658013028745	31.521950746288	37.394023817920	42.399307746478
0.733466409157	0.914291793732	1.006874445385	0.984197643894	1.261453753706
0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000
0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000
0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000
0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000
0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000
0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000
0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000
0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000
